order_item_id,order_id,product_id,quantity,unit_price,total_price
24524,16708,19,1,39.76,39.76
24525,16709,497,1,35.39,35.39
24526,16710,316,1,91.73,91.73
24527,16711,374,1,213.44,213.44
24528,16712,103,1,66.13,66.13
24529,16713,474,1,308.03,308.03
24530,16714,352,2,339.62,679.24
24531,16715,395,1,260.21,260.21
24532,16716,94,1,67.03,67.03
24533,16717,53,1,48.95,48.95
24534,16717,301,1,42.69,42.69
24535,16718,389,1,211.74,211.74
24536,16718,83,1,340.39,340.39
24537,16718,418,2,99.89,199.78
24538,16718,204,1,232.39,232.39
24539,16718,433,1,70.64,70.64
24540,16719,241,2,44.11,88.22
24541,16719,456,1,44.1,44.1
24542,16719,370,1,44.89,44.89
24543,16719,399,1,81.2,81.2
24544,16719,74,1,368.04,368.04
24545,16720,417,1,363.59,363.59
24546,16720,165,1,214.23,214.23
24547,16721,73,1,87.16,87.16
24548,16722,202,2,149.11,298.22
24549,16723,285,1,613.84,613.84
24550,16724,53,2,48.95,97.9
24551,16725,416,2,45.9,91.8
24552,16725,350,1,74.28,74.28
24553,16726,67,1,84.37,84.37
24554,16727,423,1,71.95,71.95
24555,16728,161,1,37.44,37.44
24556,16729,224,1,21.08,21.08
24557,16729,492,1,341.02,341.02
24558,16730,195,1,105.2,105.2
24559,16731,124,1,25.49,25.49
24560,16732,281,1,99.7,99.7
24561,16733,101,1,25.18,25.18
24562,16734,397,1,19.26,19.26
24563,16735,113,1,95.03,95.03
24564,16736,356,1,36.52,36.52
24565,16737,494,1,41.46,41.46
24566,16738,43,1,81.12,81.12
24567,16739,351,1,119.08,119.08
24568,16739,286,1,15.54,15.54
24569,16739,91,1,98.24,98.24
24570,16739,168,1,496.27,496.27
24571,16740,251,3,28.94,86.82
24572,16741,83,1,340.39,340.39
24573,16742,31,1,52.38,52.38
24574,16743,204,1,232.39,232.39
24575,16744,338,1,67.41,67.41
24576,16744,122,1,39.71,39.71
24577,16745,222,2,16.77,33.54
24578,16746,493,1,96.51,96.51
24579,16746,3,2,161.24,322.48
24580,16746,467,1,156.45,156.45
24581,16746,359,2,120.36,240.72
24582,16746,351,1,119.08,119.08
24583,16747,141,1,110.47,110.47
24584,16748,19,1,39.76,39.76
24585,16748,326,1,30.18,30.18
24586,16748,88,1,121.01,121.01
24587,16748,96,1,24.12,24.12
24588,16749,93,2,47.85,95.7
24589,16749,328,1,183.55,183.55
24590,16750,372,1,140.92,140.92
24591,16751,296,1,48.25,48.25
24592,16752,396,1,59.01,59.01
24593,16753,168,1,496.27,496.27
24594,16754,219,3,58.16,174.48
24595,16755,341,1,42.95,42.95
24596,16756,175,2,115.47,230.94
24597,16757,321,1,98.23,98.23
24598,16758,376,1,45.12,45.12
24599,16759,393,1,27.43,27.43
24600,16760,34,1,34.75,34.75
24601,16761,398,1,304.44,304.44
24602,16761,49,1,122.64,122.64
24603,16761,223,1,166.94,166.94
24604,16761,180,1,1041.22,1041.22
24605,16761,376,1,45.12,45.12
24606,16762,302,1,54.37,54.37
24607,16763,460,1,30.63,30.63
24608,16763,64,1,30.67,30.67
24609,16764,213,1,212.43,212.43
24610,16765,46,1,47.09,47.09
24611,16766,106,2,129.5,259.0
24612,16767,30,1,69.23,69.23
24613,16768,79,1,97.77,97.77
24614,16769,352,1,339.62,339.62
24615,16770,178,2,333.01,666.02
24616,16770,422,1,436.94,436.94
24617,16770,56,2,208.13,416.26
24618,16771,323,1,43.1,43.1
24619,16771,403,2,90.44,180.88
24620,16772,181,1,158.08,158.08
24621,16773,272,1,24.72,24.72
24622,16773,265,1,71.71,71.71
24623,16774,143,1,21.18,21.18
24624,16774,412,1,32.71,32.71
24625,16775,231,2,46.65,93.3
24626,16775,19,1,39.76,39.76
24627,16776,41,1,174.97,174.97
24628,16777,175,1,115.47,115.47
24629,16778,50,1,18.42,18.42
24630,16779,74,1,368.04,368.04
24631,16780,110,1,84.18,84.18
24632,16781,332,1,40.14,40.14
24633,16782,124,1,25.49,25.49
24634,16782,125,1,152.65,152.65
24635,16783,316,1,91.73,91.73
24636,16784,187,2,137.82,275.64
24637,16785,3,1,161.24,161.24
24638,16786,130,1,57.22,57.22
24639,16786,270,1,101.26,101.26
24640,16786,420,2,95.66,191.32
24641,16787,44,1,68.65,68.65
24642,16788,218,1,72.74,72.74
24643,16789,489,2,410.93,821.86
24644,16789,196,1,127.33,127.33
24645,16789,188,1,84.31,84.31
24646,16790,198,1,103.37,103.37
24647,16790,18,1,119.44,119.44
24648,16791,148,1,27.43,27.43
24649,16792,259,1,134.21,134.21
24650,16793,53,1,48.95,48.95
24651,16793,329,2,157.86,315.72
24652,16794,245,1,30.56,30.56
24653,16795,34,1,34.75,34.75
24654,16796,385,1,45.46,45.46
24655,16797,15,2,19.06,38.12
24656,16797,33,1,88.93,88.93
24657,16798,193,1,109.15,109.15
24658,16799,138,1,67.37,67.37
24659,16799,473,3,23.02,69.06
24660,16800,64,1,30.67,30.67
24661,16801,185,1,73.62,73.62
24662,16802,177,1,91.08,91.08
24663,16803,77,2,97.35,194.7
24664,16804,115,2,75.71,151.42
24665,16804,495,2,354.54,709.08
24666,16805,436,2,96.22,192.44
24667,16805,378,1,106.17,106.17
24668,16806,463,3,47.95,143.85
24669,16807,370,1,44.89,44.89
24670,16807,180,1,1041.22,1041.22
24671,16807,342,3,112.09,336.27
24672,16808,190,1,23.03,23.03
24673,16809,475,1,395.63,395.63
24674,16810,1,1,140.76,140.76
24675,16811,367,1,110.13,110.13
24676,16812,42,1,105.03,105.03
24677,16813,241,1,44.11,44.11
24678,16814,416,1,45.9,45.9
24679,16815,83,1,340.39,340.39
24680,16816,109,2,113.5,227.0
24681,16816,332,1,40.14,40.14
24682,16816,209,1,143.1,143.1
24683,16816,354,2,77.95,155.9
24684,16817,109,1,113.5,113.5
24685,16817,177,1,91.08,91.08
24686,16817,451,1,85.08,85.08
24687,16817,40,2,107.47,214.94
24688,16818,404,1,93.9,93.9
24689,16819,164,1,43.01,43.01
24690,16820,346,1,110.92,110.92
24691,16821,246,1,66.62,66.62
24692,16822,19,1,39.76,39.76
24693,16823,20,1,25.25,25.25
24694,16824,42,1,105.03,105.03
24695,16825,61,2,58.48,116.96
24696,16826,41,1,174.97,174.97
24697,16827,380,1,43.49,43.49
24698,16828,369,1,98.29,98.29
24699,16829,423,1,71.95,71.95
24700,16830,236,3,159.26,477.78
24701,16831,478,1,119.12,119.12
24702,16831,296,1,48.25,48.25
24703,16832,291,1,74.64,74.64
24704,16833,263,1,4.87,4.87
24705,16834,109,1,113.5,113.5
24706,16835,380,1,43.49,43.49
24707,16836,125,1,152.65,152.65
24708,16836,383,1,13.31,13.31
24709,16836,37,1,108.63,108.63
24710,16836,252,1,205.63,205.63
24711,16837,222,1,16.77,16.77
24712,16838,343,1,112.22,112.22
24713,16838,161,1,37.44,37.44
24714,16839,399,1,81.2,81.2
24715,16839,230,1,165.94,165.94
24716,16840,291,1,74.64,74.64
24717,16841,490,1,199.03,199.03
24718,16842,305,1,88.34,88.34
24719,16843,465,1,81.36,81.36
24720,16844,458,1,35.46,35.46
24721,16845,338,1,67.41,67.41
24722,16846,331,2,89.03,178.06
24723,16847,489,2,410.93,821.86
24724,16848,390,3,53.56,160.68
24725,16849,32,1,476.78,476.78
24726,16850,108,1,105.33,105.33
24727,16850,52,1,63.65,63.65
24728,16851,283,1,375.18,375.18
24729,16851,84,1,56.46,56.46
24730,16852,156,1,47.33,47.33
24731,16853,199,2,94.86,189.72
24732,16853,315,1,291.47,291.47
24733,16854,41,1,174.97,174.97
24734,16855,117,1,87.25,87.25
24735,16856,160,1,162.54,162.54
24736,16857,460,1,30.63,30.63
24737,16858,59,1,121.28,121.28
24738,16859,420,1,95.66,95.66
24739,16860,405,1,60.04,60.04
24740,16861,208,1,142.94,142.94
24741,16862,11,1,59.32,59.32
24742,16862,86,1,57.31,57.31
24743,16863,136,1,363.2,363.2
24744,16864,266,2,29.28,58.56
24745,16865,474,1,308.03,308.03
24746,16866,245,1,30.56,30.56
24747,16867,64,1,30.67,30.67
24748,16867,460,2,30.63,61.26
24749,16868,423,1,71.95,71.95
24750,16869,415,1,121.4,121.4
24751,16870,215,1,67.78,67.78
24752,16871,475,1,395.63,395.63
24753,16872,53,2,48.95,97.9
24754,16872,210,1,2885.51,2885.51
24755,16873,47,1,59.47,59.47
24756,16873,397,1,19.26,19.26
24757,16873,248,2,50.0,100.0
24758,16873,146,1,181.93,181.93
24759,16874,321,1,98.23,98.23
24760,16875,319,1,120.51,120.51
24761,16876,492,1,341.02,341.02
24762,16877,353,2,194.78,389.56
24763,16877,492,1,341.02,341.02
24764,16878,109,1,113.5,113.5
24765,16878,480,1,246.56,246.56
24766,16879,49,1,122.64,122.64
24767,16879,172,1,43.2,43.2
24768,16880,41,1,174.97,174.97
24769,16881,358,1,69.42,69.42
24770,16882,311,1,74.0,74.0
24771,16883,213,1,212.43,212.43
24772,16883,377,1,197.37,197.37
24773,16884,377,1,197.37,197.37
24774,16885,85,1,43.48,43.48
24775,16886,166,1,130.52,130.52
24776,16887,283,2,375.18,750.36
24777,16887,13,1,111.92,111.92
24778,16888,50,1,18.42,18.42
24779,16888,316,1,91.73,91.73
24780,16889,11,1,59.32,59.32
24781,16890,471,1,70.28,70.28
24782,16891,412,1,32.71,32.71
24783,16892,68,1,222.11,222.11
24784,16893,279,2,95.85,191.7
24785,16894,239,2,49.62,99.24
24786,16895,467,1,156.45,156.45
24787,16896,125,2,152.65,305.3
24788,16897,383,1,13.31,13.31
24789,16897,55,1,227.67,227.67
24790,16898,276,1,136.44,136.44
24791,16899,389,1,211.74,211.74
24792,16899,60,2,216.59,433.18
24793,16899,500,1,25.93,25.93
24794,16900,91,1,98.24,98.24
24795,16900,83,1,340.39,340.39
24796,16901,70,1,50.37,50.37
24797,16902,263,2,4.87,9.74
24798,16902,194,2,29.34,58.68
24799,16903,324,1,591.79,591.79
24800,16904,479,1,1437.98,1437.98
24801,16905,320,3,80.07,240.21
24802,16906,486,1,25.03,25.03
24803,16907,70,1,50.37,50.37
24804,16907,235,1,619.89,619.89
24805,16908,329,1,157.86,157.86
24806,16909,266,2,29.28,58.56
24807,16910,148,1,27.43,27.43
24808,16911,320,1,80.07,80.07
24809,16912,474,1,308.03,308.03
24810,16912,120,1,177.1,177.1
24811,16913,133,2,34.6,69.2
24812,16914,405,1,60.04,60.04
24813,16915,274,1,90.85,90.85
24814,16916,395,2,260.21,520.42
24815,16917,194,1,29.34,29.34
24816,16918,224,1,21.08,21.08
24817,16919,69,1,124.65,124.65
24818,16919,310,1,75.04,75.04
24819,16920,333,2,96.37,192.74
24820,16920,323,1,43.1,43.1
24821,16920,303,1,176.37,176.37
24822,16921,403,1,90.44,90.44
24823,16922,448,1,38.63,38.63
24824,16923,401,1,21.43,21.43
24825,16923,228,1,34.12,34.12
24826,16923,111,2,16.01,32.02
24827,16923,243,1,141.81,141.81
24828,16924,370,2,44.89,89.78
24829,16925,499,2,40.93,81.86
24830,16925,222,1,16.77,16.77
24831,16926,283,1,375.18,375.18
24832,16927,467,1,156.45,156.45
24833,16927,316,3,91.73,275.19
24834,16928,265,1,71.71,71.71
24835,16929,468,1,178.0,178.0
24836,16930,414,1,284.27,284.27
24837,16930,424,2,215.81,431.62
24838,16931,126,1,646.39,646.39
24839,16932,277,1,107.68,107.68
24840,16933,56,1,208.13,208.13
24841,16934,234,1,50.08,50.08
24842,16935,395,1,260.21,260.21
24843,16936,416,1,45.9,45.9
24844,16937,165,1,214.23,214.23
24845,16938,286,2,15.54,31.08
24846,16939,34,1,34.75,34.75
24847,16939,425,2,160.91,321.82
24848,16939,63,1,33.26,33.26
24849,16939,408,1,79.19,79.19
24850,16940,35,1,188.72,188.72
24851,16940,167,2,188.64,377.28
24852,16940,370,1,44.89,44.89
24853,16941,405,1,60.04,60.04
24854,16942,325,1,36.4,36.4
24855,16943,75,1,8.52,8.52
24856,16943,232,1,109.38,109.38
24857,16944,419,1,260.18,260.18
24858,16945,142,1,291.91,291.91
24859,16945,441,1,127.19,127.19
24860,16946,411,1,170.79,170.79
24861,16947,440,1,85.63,85.63
24862,16948,195,1,105.2,105.2
24863,16948,357,1,88.53,88.53
24864,16948,352,1,339.62,339.62
24865,16949,247,3,58.71,176.13
24866,16949,287,1,78.52,78.52
24867,16950,355,2,88.49,176.98
24868,16951,389,1,211.74,211.74
24869,16951,331,1,89.03,89.03
24870,16952,66,2,305.09,610.18
24871,16953,337,1,42.82,42.82
24872,16954,45,3,23.79,71.37
24873,16955,414,1,284.27,284.27
24874,16956,36,1,30.0,30.0
24875,16957,370,1,44.89,44.89
24876,16957,323,1,43.1,43.1
24877,16958,466,1,73.78,73.78
24878,16959,329,3,157.86,473.58
24879,16959,225,2,58.87,117.74
24880,16960,305,1,88.34,88.34
24881,16961,457,1,81.75,81.75
24882,16962,58,1,68.15,68.15
24883,16963,396,2,59.01,118.02
24884,16964,446,1,164.47,164.47
24885,16965,177,2,91.08,182.16
24886,16966,74,1,368.04,368.04
24887,16967,150,1,117.6,117.6
24888,16968,55,1,227.67,227.67
24889,16968,368,2,91.04,182.08
24890,16969,391,1,40.1,40.1
24891,16969,268,1,24.85,24.85
24892,16970,86,1,57.31,57.31
24893,16971,421,1,575.17,575.17
24894,16972,29,2,52.43,104.86
24895,16973,64,1,30.67,30.67
24896,16974,174,1,122.37,122.37
24897,16975,285,1,613.84,613.84
24898,16976,313,1,189.21,189.21
24899,16977,346,1,110.92,110.92
24900,16978,75,2,8.52,17.04
24901,16978,67,1,84.37,84.37
24902,16979,41,1,174.97,174.97
24903,16980,238,1,106.46,106.46
24904,16981,37,1,108.63,108.63
24905,16982,257,1,281.52,281.52
24906,16982,435,1,347.97,347.97
24907,16983,41,1,174.97,174.97
24908,16984,170,1,45.68,45.68
24909,16984,251,1,28.94,28.94
24910,16985,249,1,440.94,440.94
24911,16985,350,1,74.28,74.28
24912,16986,249,1,440.94,440.94
24913,16987,18,1,119.44,119.44
24914,16988,493,1,96.51,96.51
24915,16989,16,1,54.27,54.27
24916,16990,460,1,30.63,30.63
24917,16991,26,1,99.47,99.47
24918,16992,341,1,42.95,42.95
24919,16993,437,1,389.85,389.85
24920,16994,468,3,178.0,534.0
24921,16994,5,1,72.91,72.91
24922,16994,418,1,99.89,99.89
24923,16994,368,1,91.04,91.04
24924,16994,352,2,339.62,679.24
24925,16995,304,1,155.92,155.92
24926,16996,286,2,15.54,31.08
24927,16997,447,1,125.2,125.2
24928,16998,284,1,29.55,29.55
24929,16999,6,1,72.91,72.91
24930,17000,59,1,121.28,121.28
24931,17001,185,1,73.62,73.62
24932,17001,215,3,67.78,203.34
24933,17002,355,2,88.49,176.98
24934,17002,179,2,70.94,141.88
24935,17003,466,1,73.78,73.78
24936,17004,198,1,103.37,103.37
24937,17005,250,1,129.6,129.6
24938,17006,35,1,188.72,188.72
24939,17007,404,1,93.9,93.9
24940,17007,225,1,58.87,58.87
24941,17008,194,1,29.34,29.34
24942,17008,192,1,194.56,194.56
24943,17009,305,1,88.34,88.34
24944,17010,223,1,166.94,166.94
24945,17011,126,1,646.39,646.39
24946,17012,482,1,38.09,38.09
24947,17013,309,1,147.29,147.29
24948,17014,254,2,227.97,455.94
24949,17015,138,1,67.37,67.37
24950,17015,26,1,99.47,99.47
24951,17016,469,1,55.84,55.84
24952,17017,464,1,109.13,109.13
24953,17017,266,1,29.28,29.28
24954,17017,418,1,99.89,99.89
24955,17018,271,1,329.36,329.36
24956,17019,84,1,56.46,56.46
24957,17020,121,1,183.45,183.45
24958,17020,435,1,347.97,347.97
24959,17021,192,1,194.56,194.56
24960,17021,480,1,246.56,246.56
24961,17021,252,1,205.63,205.63
24962,17022,415,3,121.4,364.2
24963,17023,310,1,75.04,75.04
24964,17023,500,1,25.93,25.93
24965,17024,440,1,85.63,85.63
24966,17025,201,1,124.21,124.21
24967,17026,329,1,157.86,157.86
24968,17027,218,1,72.74,72.74
24969,17028,327,3,255.26,765.78
24970,17029,301,1,42.69,42.69
24971,17030,154,2,110.94,221.88
24972,17031,105,1,77.85,77.85
24973,17032,37,1,108.63,108.63
24974,17033,316,2,91.73,183.46
24975,17034,66,3,305.09,915.27
24976,17035,488,1,34.01,34.01
24977,17035,307,1,284.26,284.26
24978,17035,427,1,37.77,37.77
24979,17036,307,2,284.26,568.52
24980,17037,262,1,85.32,85.32
24981,17038,352,3,339.62,1018.86
24982,17039,441,1,127.19,127.19
24983,17039,159,1,30.81,30.81
24984,17040,64,2,30.67,61.34
24985,17041,368,2,91.04,182.08
24986,17041,122,1,39.71,39.71
24987,17042,251,2,28.94,57.88
24988,17043,70,1,50.37,50.37
24989,17044,333,1,96.37,96.37
24990,17045,339,1,130.53,130.53
24991,17046,379,1,646.01,646.01
24992,17047,44,1,68.65,68.65
24993,17048,309,1,147.29,147.29
24994,17048,486,1,25.03,25.03
24995,17049,405,2,60.04,120.08
24996,17049,160,1,162.54,162.54
24997,17049,245,2,30.56,61.12
24998,17050,50,1,18.42,18.42
24999,17051,280,3,63.64,190.92
25000,17051,250,1,129.6,129.6
25001,17052,137,1,44.48,44.48
25002,17053,327,2,255.26,510.52
25003,17054,391,1,40.1,40.1
25004,17055,221,1,722.84,722.84
25005,17055,325,1,36.4,36.4
25006,17055,457,1,81.75,81.75
25007,17056,460,1,30.63,30.63
25008,17057,392,1,140.15,140.15
25009,17057,247,1,58.71,58.71
25010,17057,444,1,83.08,83.08
25011,17058,358,1,69.42,69.42
25012,17059,395,1,260.21,260.21
25013,17060,431,1,31.03,31.03
25014,17061,86,2,57.31,114.62
25015,17062,296,2,48.25,96.5
25016,17063,325,1,36.4,36.4
25017,17063,25,1,55.15,55.15
25018,17063,74,2,368.04,736.08
25019,17064,321,1,98.23,98.23
25020,17065,123,1,318.15,318.15
25021,17065,310,1,75.04,75.04
25022,17066,480,1,246.56,246.56
25023,17066,112,2,87.89,175.78
25024,17067,291,1,74.64,74.64
25025,17067,365,1,167.52,167.52
25026,17067,193,1,109.15,109.15
25027,17067,427,1,37.77,37.77
25028,17068,153,1,48.81,48.81
25029,17068,454,2,141.69,283.38
25030,17068,111,3,16.01,48.03
25031,17069,373,1,332.3,332.3
25032,17069,207,1,143.1,143.1
25033,17069,10,2,146.69,293.38
25034,17069,218,2,72.74,145.48
25035,17070,177,2,91.08,182.16
25036,17071,78,1,68.78,68.78
25037,17071,150,1,117.6,117.6
25038,17072,438,1,26.0,26.0
25039,17073,452,1,212.65,212.65
25040,17073,1,1,140.76,140.76
25041,17073,385,1,45.46,45.46
25042,17073,19,1,39.76,39.76
25043,17074,323,2,43.1,86.2
25044,17075,397,1,19.26,19.26
25045,17076,53,1,48.95,48.95
25046,17077,437,1,389.85,389.85
25047,17077,37,1,108.63,108.63
25048,17078,302,1,54.37,54.37
25049,17078,259,1,134.21,134.21
25050,17079,212,2,250.14,500.28
25051,17080,282,1,163.35,163.35
25052,17081,256,2,58.22,116.44
25053,17081,476,1,71.94,71.94
25054,17082,377,1,197.37,197.37
25055,17082,20,1,25.25,25.25
25056,17083,244,1,196.21,196.21
25057,17084,244,1,196.21,196.21
25058,17084,146,2,181.93,363.86
25059,17085,67,1,84.37,84.37
25060,17086,191,1,60.23,60.23
25061,17086,94,1,67.03,67.03
25062,17087,353,2,194.78,389.56
25063,17088,317,1,166.29,166.29
25064,17089,431,1,31.03,31.03
25065,17089,465,1,81.36,81.36
25066,17089,130,1,57.22,57.22
25067,17090,129,3,98.46,295.38
25068,17090,26,1,99.47,99.47
25069,17090,163,1,255.38,255.38
25070,17090,287,2,78.52,157.04
25071,17090,336,1,78.86,78.86
25072,17091,234,1,50.08,50.08
25073,17091,20,2,25.25,50.5
25074,17092,52,1,63.65,63.65
25075,17092,131,3,22.3,66.9
25076,17093,237,2,14.55,29.1
25077,17094,135,2,39.35,78.7
25078,17095,13,2,111.92,223.84
25079,17096,250,1,129.6,129.6
25080,17097,174,1,122.37,122.37
25081,17097,94,2,67.03,134.06
25082,17098,132,1,95.75,95.75
25083,17099,45,1,23.79,23.79
25084,17100,451,1,85.08,85.08
25085,17101,135,1,39.35,39.35
25086,17102,488,1,34.01,34.01
25087,17102,357,1,88.53,88.53
25088,17103,126,1,646.39,646.39
25089,17104,4,1,354.51,354.51
25090,17105,231,1,46.65,46.65
25091,17106,276,1,136.44,136.44
25092,17106,29,2,52.43,104.86
25093,17106,114,1,826.27,826.27
25094,17107,68,1,222.11,222.11
25095,17107,91,1,98.24,98.24
25096,17108,263,1,4.87,4.87
25097,17109,85,2,43.48,86.96
25098,17110,364,1,129.22,129.22
25099,17111,15,1,19.06,19.06
25100,17112,215,1,67.78,67.78
25101,17112,43,1,81.12,81.12
25102,17113,327,1,255.26,255.26
25103,17114,394,3,467.93,1403.79
25104,17115,115,1,75.71,75.71
25105,17116,439,2,19.43,38.86
25106,17117,397,1,19.26,19.26
25107,17118,173,2,83.98,167.96
25108,17119,307,2,284.26,568.52
25109,17120,36,1,30.0,30.0
25110,17120,85,2,43.48,86.96
25111,17121,486,1,25.03,25.03
25112,17122,375,1,625.07,625.07
25113,17123,113,1,95.03,95.03
25114,17124,125,1,152.65,152.65
25115,17125,405,2,60.04,120.08
25116,17125,400,1,274.25,274.25
25117,17126,488,1,34.01,34.01
25118,17127,495,1,354.54,354.54
25119,17128,365,1,167.52,167.52
25120,17129,296,1,48.25,48.25
25121,17129,478,1,119.12,119.12
25122,17130,33,1,88.93,88.93
25123,17131,442,2,87.41,174.82
25124,17132,356,2,36.52,73.04
25125,17133,47,1,59.47,59.47
25126,17133,343,2,112.22,224.44
25127,17133,480,1,246.56,246.56
25128,17133,427,2,37.77,75.54
25129,17134,323,1,43.1,43.1
25130,17134,321,1,98.23,98.23
25131,17134,329,1,157.86,157.86
25132,17135,248,3,50.0,150.0
25133,17136,315,1,291.47,291.47
25134,17137,150,3,117.6,352.8
25135,17137,354,1,77.95,77.95
25136,17137,278,1,52.45,52.45
25137,17137,20,1,25.25,25.25
25138,17138,210,1,2885.51,2885.51
25139,17138,152,1,122.95,122.95
25140,17138,335,1,216.5,216.5
25141,17138,257,1,281.52,281.52
25142,17139,343,2,112.22,224.44
25143,17139,127,1,36.91,36.91
25144,17140,454,1,141.69,141.69
25145,17141,188,1,84.31,84.31
25146,17142,367,1,110.13,110.13
25147,17143,396,1,59.01,59.01
25148,17143,284,1,29.55,29.55
25149,17143,151,1,112.78,112.78
25150,17143,324,1,591.79,591.79
25151,17143,203,1,238.59,238.59
25152,17144,287,1,78.52,78.52
25153,17144,1,2,140.76,281.52
25154,17144,187,1,137.82,137.82
25155,17145,426,1,308.51,308.51
25156,17146,159,1,30.81,30.81
25157,17147,324,1,591.79,591.79
25158,17148,39,2,27.24,54.48
25159,17149,469,1,55.84,55.84
25160,17150,388,1,487.14,487.14
25161,17151,162,1,182.8,182.8
25162,17152,26,1,99.47,99.47
25163,17153,418,1,99.89,99.89
25164,17154,181,1,158.08,158.08
25165,17154,422,1,436.94,436.94
25166,17155,99,2,90.43,180.86
25167,17156,368,1,91.04,91.04
25168,17156,225,3,58.87,176.61
25169,17156,248,1,50.0,50.0
25170,17157,472,1,11.34,11.34
25171,17158,8,1,179.59,179.59
25172,17159,189,1,42.01,42.01
25173,17160,239,1,49.62,49.62
25174,17160,196,1,127.33,127.33
25175,17161,214,1,161.78,161.78
25176,17161,315,1,291.47,291.47
25177,17162,351,1,119.08,119.08
25178,17163,43,2,81.12,162.24
25179,17164,56,1,208.13,208.13
25180,17165,203,1,238.59,238.59
25181,17165,318,1,68.09,68.09
25182,17165,403,1,90.44,90.44
25183,17166,134,1,137.86,137.86
25184,17166,400,2,274.25,548.5
25185,17167,282,1,163.35,163.35
25186,17168,22,1,73.46,73.46
25187,17169,135,1,39.35,39.35
25188,17169,158,1,137.89,137.89
25189,17170,179,1,70.94,70.94
25190,17171,264,1,35.8,35.8
25191,17171,326,1,30.18,30.18
25192,17172,231,1,46.65,46.65
25193,17172,344,1,57.04,57.04
25194,17173,171,1,40.42,40.42
25195,17174,253,1,607.86,607.86
25196,17174,461,2,527.55,1055.1
25197,17174,63,1,33.26,33.26
25198,17175,263,2,4.87,9.74
25199,17176,480,1,246.56,246.56
25200,17177,372,2,140.92,281.84
25201,17178,38,1,15.43,15.43
25202,17178,435,2,347.97,695.94
25203,17179,333,1,96.37,96.37
25204,17179,200,2,32.18,64.36
25205,17180,71,3,124.62,373.86
25206,17181,499,1,40.93,40.93
25207,17182,189,1,42.01,42.01
25208,17183,212,1,250.14,250.14
25209,17184,6,2,72.91,145.82
25210,17185,497,1,35.39,35.39
25211,17185,96,2,24.12,48.24
25212,17186,253,1,607.86,607.86
25213,17187,70,1,50.37,50.37
25214,17188,39,2,27.24,54.48
25215,17188,96,1,24.12,24.12
25216,17189,186,1,171.16,171.16
25217,17189,469,1,55.84,55.84
25218,17190,142,1,291.91,291.91
25219,17190,376,1,45.12,45.12
25220,17190,114,1,826.27,826.27
25221,17191,203,1,238.59,238.59
25222,17192,242,1,81.19,81.19
25223,17193,246,1,66.62,66.62
25224,17193,203,1,238.59,238.59
25225,17194,58,1,68.15,68.15
25226,17195,310,1,75.04,75.04
25227,17196,73,1,87.16,87.16
25228,17197,483,1,21.2,21.2
25229,17198,413,1,22.63,22.63
25230,17199,157,1,482.6,482.6
25231,17200,50,1,18.42,18.42
25232,17201,261,2,39.09,78.18
25233,17202,381,1,42.28,42.28
25234,17203,117,1,87.25,87.25
25235,17204,142,2,291.91,583.82
25236,17205,98,2,113.86,227.72
25237,17206,74,1,368.04,368.04
25238,17206,248,1,50.0,50.0
25239,17207,1,1,140.76,140.76
25240,17208,216,1,178.23,178.23
25241,17208,234,1,50.08,50.08
25242,17209,18,1,119.44,119.44
25243,17209,77,1,97.35,97.35
25244,17210,32,1,476.78,476.78
25245,17211,158,1,137.89,137.89
25246,17211,492,1,341.02,341.02
25247,17212,497,1,35.39,35.39
25248,17213,345,3,58.91,176.73
25249,17214,152,1,122.95,122.95
25250,17215,267,1,391.18,391.18
25251,17215,215,1,67.78,67.78
25252,17216,162,1,182.8,182.8
25253,17216,292,1,57.76,57.76
25254,17217,446,3,164.47,493.41
25255,17217,16,2,54.27,108.54
25256,17218,459,1,54.69,54.69
25257,17219,101,2,25.18,50.36
25258,17220,369,1,98.29,98.29
25259,17221,324,1,591.79,591.79
25260,17221,106,1,129.5,129.5
25261,17222,373,1,332.3,332.3
25262,17222,452,1,212.65,212.65
25263,17222,312,1,241.99,241.99
25264,17223,395,1,260.21,260.21
25265,17224,392,1,140.15,140.15
25266,17225,398,1,304.44,304.44
25267,17226,72,1,359.33,359.33
25268,17227,107,1,491.55,491.55
25269,17227,454,1,141.69,141.69
25270,17228,133,1,34.6,34.6
25271,17229,361,1,143.65,143.65
25272,17229,492,1,341.02,341.02
25273,17230,429,1,233.36,233.36
25274,17231,187,1,137.82,137.82
25275,17231,256,1,58.22,58.22
25276,17232,346,2,110.92,221.84
25277,17233,495,1,354.54,354.54
25278,17233,454,1,141.69,141.69
25279,17233,69,1,124.65,124.65
25280,17233,27,1,31.95,31.95
25281,17234,118,1,31.44,31.44
25282,17234,210,1,2885.51,2885.51
25283,17235,265,1,71.71,71.71
25284,17236,41,1,174.97,174.97
25285,17236,313,1,189.21,189.21
25286,17236,190,1,23.03,23.03
25287,17237,256,1,58.22,58.22
25288,17237,389,1,211.74,211.74
25289,17238,114,1,826.27,826.27
25290,17239,408,1,79.19,79.19
25291,17240,303,1,176.37,176.37
25292,17240,164,1,43.01,43.01
25293,17240,353,1,194.78,194.78
25294,17240,273,1,256.43,256.43
25295,17241,223,1,166.94,166.94
25296,17242,50,3,18.42,55.26
25297,17242,308,1,52.86,52.86
25298,17243,95,1,63.25,63.25
