order_id,customer_id,order_date,status,total_amount
18101,2925,2025-07-15 18:30:36,Purchased,126.23
18102,2165,2025-07-11 12:43:26,Purchased,245.56
18103,601,2025-03-31 01:45:17,Purchased,316.72
18104,520,2025-08-12 19:56:39,Purchased,464.05
18105,418,2025-10-12 16:12:28,Purchased,112.22
18106,1677,2024-11-19 16:39:10,Purchased,91.08
18107,2587,2025-09-25 22:03:31,Purchased,292.9
18108,1569,2024-12-09 23:22:32,Purchased,119.82
18109,611,2025-09-06 04:53:05,Purchased,115.92
18110,1445,2025-05-05 06:52:26,Purchased,309.27
18111,2652,2024-11-30 08:47:51,Abandoned,80.23
18112,689,2025-01-16 01:04:21,Purchased,205.63
18113,2527,2025-07-11 23:04:29,Purchased,147.54
18114,36,2025-10-14 16:29:19,Purchased,36.4
18115,1989,2025-01-31 08:34:21,Purchased,45.12
18116,1366,2024-10-25 12:42:43,Purchased,105.03
18117,2568,2025-06-30 11:02:24,Purchased,58.91
18118,2405,2024-12-21 04:32:30,Purchased,57.31
18119,1822,2025-03-13 01:07:12,Abandoned,83.98
18120,2343,2024-11-07 04:31:32,Purchased,103.8
18121,2656,2024-11-02 21:16:14,Purchased,208.26
18122,238,2025-04-01 06:55:21,Purchased,83.29
18123,888,2025-02-06 22:09:26,Purchased,1630.09
18124,1152,2025-01-01 13:49:40,Purchased,166.94
18125,1576,2024-12-21 12:39:59,Purchased,126.18
18126,1359,2025-04-21 04:28:55,Purchased,161.78
18127,1721,2025-04-06 11:38:46,Purchased,35.39
18128,2467,2025-10-12 20:40:30,Purchased,282.69
18129,413,2025-08-27 14:36:16,Abandoned,722.84
18130,607,2025-02-02 01:39:18,Cancelled,95.22
18131,2876,2025-01-28 09:28:24,Purchased,223.84
18132,1553,2025-02-22 14:29:53,Purchased,144.75
18133,2209,2025-09-13 07:18:22,Purchased,27.83
18134,706,2025-06-05 14:18:47,Purchased,858.55
18135,2814,2025-07-03 04:33:32,Purchased,655.81
18136,357,2025-02-21 05:49:15,Purchased,285.74
18137,2192,2025-08-17 09:43:53,Abandoned,36.4
18138,2164,2025-07-12 22:37:16,Purchased,296.51
18139,202,2025-04-03 21:51:11,Purchased,29.55
18140,1228,2025-03-05 14:27:37,Cancelled,220.94
18141,1604,2024-12-18 14:19:41,Purchased,60.04
18142,2345,2025-10-16 12:49:43,Purchased,79.19
18143,1294,2025-04-10 13:46:51,Purchased,34.75
18144,2547,2025-07-13 19:25:40,Purchased,108.11
18145,487,2025-07-18 12:18:28,Purchased,87.57
18146,2896,2025-10-15 08:10:59,Purchased,81.75
18147,839,2025-03-12 11:26:30,Purchased,369.37
18148,1090,2024-11-17 19:25:12,Purchased,48.25
18149,2528,2025-09-19 06:04:53,Purchased,241.02
18150,2148,2025-02-26 09:33:17,Purchased,337.36
18151,2055,2025-01-07 21:56:29,Purchased,452.48
18152,574,2025-02-12 15:17:47,Purchased,67.78
18153,599,2025-05-06 23:52:54,Purchased,237.47
18154,943,2025-10-05 07:56:06,Abandoned,47.29
18155,2714,2025-05-03 14:23:37,Purchased,194.78
18156,1343,2025-07-13 02:42:57,Purchased,1423.66
18157,76,2025-09-20 04:30:14,Purchased,171.12
18158,2324,2025-02-04 10:57:43,Cancelled,495.12
18159,611,2024-11-25 01:20:27,Purchased,230.01
18160,181,2024-11-25 21:29:25,Purchased,533.84
18161,2897,2025-04-02 21:10:42,Abandoned,85.63
18162,1261,2024-10-30 22:41:01,Purchased,47.33
18163,730,2024-12-25 03:02:39,Cancelled,447.89
18164,842,2025-05-10 14:10:28,Abandoned,297.46
18165,1571,2025-03-19 10:03:43,Purchased,68.15
18166,875,2025-07-24 10:57:14,Cancelled,90.43
18167,851,2025-06-04 16:55:16,Purchased,656.97
18168,2023,2025-09-30 20:18:03,Purchased,81.86
18169,2066,2025-03-11 00:15:12,Purchased,140.76
18170,281,2025-01-07 19:54:41,Cancelled,37.77
18171,1204,2025-07-30 15:25:41,Abandoned,56.08
18172,1475,2025-09-15 19:18:30,Purchased,377.44
18173,744,2025-10-10 22:39:26,Purchased,200.62
18174,2184,2025-05-26 13:08:54,Cancelled,31.44
18175,2551,2025-05-21 21:46:11,Abandoned,297.27
18176,750,2025-08-01 05:54:49,Purchased,162.54
18177,1096,2025-05-06 18:42:48,Purchased,155.9
18178,846,2025-03-07 12:24:48,Cancelled,84.31
18179,2648,2025-03-13 15:34:21,Purchased,85.32
18180,2391,2025-06-14 23:50:49,Purchased,43.2
18181,863,2025-06-30 10:54:00,Purchased,50.08
18182,2862,2025-10-09 19:05:51,Purchased,271.56
18183,1952,2025-05-31 00:23:19,Purchased,97.9
18184,894,2025-05-04 20:12:39,Purchased,646.39
18185,1162,2025-10-18 15:23:32,Cancelled,122.95
18186,1004,2025-02-25 01:22:03,Purchased,386.76
18187,1607,2025-06-01 02:51:37,Purchased,187.09
18188,2247,2025-10-22 02:51:31,Purchased,107.47
18189,2309,2025-08-08 01:56:11,Abandoned,1355.51
18190,1382,2025-01-05 21:45:52,Abandoned,99.89
18191,1921,2024-11-17 05:05:10,Abandoned,31.44
18192,2320,2025-02-03 06:29:44,Purchased,300.96
18193,673,2025-08-02 04:50:31,Purchased,25.93
18194,2496,2024-11-21 06:11:28,Purchased,410.93
18195,2883,2025-07-13 13:50:58,Purchased,241.99
18196,851,2025-03-07 20:49:55,Cancelled,113.74
18197,2542,2025-10-02 13:11:32,Cancelled,193.87
18198,2488,2025-02-27 16:00:13,Purchased,108.69
18199,2440,2024-12-27 17:23:06,Purchased,1173.54
18200,2025,2025-08-27 17:27:12,Purchased,78.86
18201,1265,2025-05-18 18:34:42,Purchased,189.21
18202,983,2025-08-07 16:25:37,Purchased,176.37
18203,1945,2025-08-25 20:32:48,Purchased,14.36
18204,2120,2025-09-16 14:18:53,Purchased,54.2
18205,458,2025-10-16 06:19:53,Purchased,144.36
18206,1174,2024-12-28 03:03:51,Purchased,349.94
18207,1727,2025-08-17 08:55:52,Purchased,508.32
18208,2538,2025-01-21 21:01:17,Purchased,122.44
18209,2256,2024-11-13 11:36:10,Purchased,112.78
18210,2035,2025-09-03 02:52:09,Purchased,52.49
18211,1372,2025-09-25 00:37:38,Purchased,867.2
18212,204,2024-12-02 14:30:58,Purchased,1114.13
18213,2638,2025-03-29 06:24:46,Purchased,931.39
18214,2477,2025-10-18 20:55:11,Purchased,284.26
18215,825,2025-02-08 11:51:42,Abandoned,43.48
18216,556,2025-08-04 02:28:55,Purchased,115.47
18217,2188,2025-01-22 21:03:02,Purchased,183.45
18218,2966,2024-11-02 02:50:56,Purchased,43.01
18219,864,2025-10-13 16:33:49,Cancelled,322.48
18220,377,2025-07-08 01:08:52,Abandoned,119.44
18221,2081,2025-01-28 17:50:47,Purchased,235.2
18222,2396,2025-06-25 17:46:29,Purchased,305.31
18223,1281,2024-12-16 04:04:42,Abandoned,110.47
18224,211,2025-06-16 09:18:23,Purchased,68.65
18225,129,2025-05-05 09:51:17,Purchased,143.02
18226,2693,2025-04-21 00:46:31,Purchased,141.69
18227,2592,2025-07-25 22:15:51,Purchased,509.01
18228,1645,2025-02-10 14:51:18,Purchased,22.63
18229,1297,2025-02-16 16:49:54,Purchased,30.0
18230,2727,2025-07-02 00:40:15,Purchased,115.47
18231,2799,2025-08-21 23:15:59,Purchased,182.8
18232,1093,2025-02-13 17:33:56,Purchased,136.3
18233,509,2025-01-21 10:17:55,Abandoned,312.4
18234,225,2025-01-21 16:14:37,Abandoned,155.03
18235,1464,2025-08-22 10:09:17,Cancelled,30.81
18236,49,2025-07-30 20:12:07,Cancelled,95.75
18237,495,2024-12-20 16:01:10,Purchased,136.3
18238,1137,2025-06-12 12:32:44,Abandoned,158.64
18239,258,2025-07-24 21:14:48,Abandoned,156.1
18240,1379,2025-02-22 04:54:27,Purchased,216.3
18241,1834,2025-03-08 04:09:27,Purchased,73.04
18242,764,2025-07-15 21:46:10,Purchased,117.51
18243,2445,2025-04-20 11:23:47,Purchased,68.65
18244,836,2025-05-17 04:12:05,Purchased,170.79
18245,791,2025-04-09 14:46:18,Purchased,218.67
18246,2661,2025-10-17 01:07:35,Purchased,151.7
18247,2566,2025-10-15 14:08:27,Purchased,50.37
18248,2975,2025-05-06 22:00:23,Cancelled,84.02
18249,2776,2025-07-21 09:24:23,Cancelled,147.29
18250,2337,2025-07-02 02:24:04,Purchased,216.5
18251,917,2025-08-05 05:45:44,Purchased,189.21
18252,694,2025-02-11 19:55:22,Purchased,44.1
18253,2205,2025-10-01 05:02:47,Cancelled,92.92
18254,619,2025-07-26 21:11:47,Purchased,442.56
18255,100,2024-11-15 01:25:57,Purchased,67.03
18256,2243,2025-02-16 17:02:36,Abandoned,423.48
18257,291,2025-09-22 21:42:33,Purchased,108.11
18258,2283,2025-10-08 22:26:28,Purchased,80.07
18259,370,2025-04-26 15:34:59,Purchased,106.17
18260,1328,2025-04-19 15:32:25,Purchased,291.91
18261,53,2024-12-14 10:52:43,Purchased,1121.28
18262,1885,2025-02-03 20:27:51,Purchased,97.77
18263,731,2025-06-29 06:42:20,Purchased,96.5
18264,16,2025-06-29 08:15:53,Purchased,42.76
18265,996,2025-08-18 01:52:22,Abandoned,1315.28
18266,940,2025-03-26 22:17:07,Purchased,171.74
18267,1221,2025-07-31 13:04:50,Purchased,292.42
18268,2975,2025-02-08 13:25:38,Purchased,309.34
18269,1360,2025-10-14 22:35:22,Purchased,130.53
18270,2918,2025-06-23 02:11:12,Purchased,87.25
18271,1616,2025-04-29 21:40:41,Abandoned,88.34
18272,1947,2024-12-22 13:19:05,Purchased,354.54
18273,2206,2025-08-26 20:19:34,Purchased,11.34
18274,1120,2025-09-27 05:01:06,Purchased,85.02
18275,1704,2025-08-27 16:03:15,Purchased,482.6
18276,2943,2025-08-08 01:40:02,Purchased,136.44
18277,2598,2025-09-02 23:34:44,Abandoned,137.86
18278,1587,2025-05-11 04:59:01,Cancelled,58.87
18279,1936,2025-01-15 03:32:39,Purchased,55.47
18280,970,2025-07-09 01:38:33,Purchased,47.58
18281,2129,2025-08-21 14:05:34,Purchased,174.97
18282,557,2025-02-17 01:17:01,Purchased,2984.62
18283,2394,2024-12-04 01:58:38,Abandoned,646.01
18284,2386,2025-05-31 18:50:54,Purchased,212.81
18285,1429,2025-08-29 22:48:09,Purchased,48.9
18286,594,2024-10-29 02:51:52,Purchased,206.58
18287,2276,2025-04-02 10:11:50,Abandoned,112.63
18288,1273,2025-04-18 04:42:46,Purchased,157.39
18289,2407,2025-06-25 23:44:50,Purchased,104.34
18290,1588,2025-10-08 20:59:28,Purchased,134.74
18291,2154,2025-08-28 20:14:14,Purchased,50.0
18292,2944,2025-07-08 03:21:28,Purchased,329.54
18293,719,2025-09-28 03:48:54,Purchased,114.08
18294,2698,2024-11-23 02:13:25,Purchased,141.69
18295,2769,2024-11-02 15:05:01,Purchased,162.4
18296,2512,2024-11-06 16:05:48,Cancelled,47.61
18297,2252,2025-06-13 19:14:30,Purchased,98.24
18298,1424,2025-06-04 10:19:33,Purchased,74.0
18299,920,2025-04-14 22:30:54,Purchased,430.25
18300,1937,2025-05-30 06:38:46,Purchased,24.72
18301,237,2025-02-15 09:43:39,Purchased,167.52
18302,369,2025-02-15 09:39:10,Purchased,71.71
18303,2774,2024-12-31 15:26:13,Purchased,47.29
18304,1378,2025-06-20 11:17:51,Abandoned,43.49
18305,745,2025-05-10 09:40:00,Cancelled,157.47
18306,2245,2024-12-28 06:21:58,Cancelled,68.65
18307,2040,2025-06-07 00:09:46,Purchased,158.64
18308,940,2025-06-03 12:04:30,Purchased,358.48
18309,1849,2025-01-29 08:07:59,Purchased,329.36
18310,373,2024-11-19 19:28:30,Cancelled,214.23
18311,1926,2025-03-21 11:06:17,Purchased,154.41
18312,2477,2025-06-29 04:30:35,Abandoned,97.35
18313,2332,2025-02-03 00:22:52,Abandoned,97.77
18314,1857,2024-12-15 02:18:41,Purchased,48.81
18315,728,2024-12-11 04:48:02,Purchased,72.18
18316,1443,2024-12-14 03:24:12,Purchased,88.49
18317,2543,2025-05-08 10:08:25,Abandoned,143.1
18318,1130,2024-12-13 08:29:21,Purchased,422.99
18319,622,2025-04-07 16:56:59,Purchased,54.2
18320,1639,2025-03-12 05:30:41,Abandoned,321.81
18321,264,2025-05-09 15:34:14,Purchased,22.93
18322,2480,2025-03-09 13:44:12,Purchased,92.02
18323,1412,2025-06-16 21:52:38,Purchased,2170.22
18324,291,2025-04-25 15:13:05,Purchased,52.43
18325,1213,2025-08-22 01:51:58,Purchased,43.1
18326,2774,2024-11-13 16:59:52,Purchased,68.65
18327,1215,2025-10-17 09:02:01,Purchased,22.93
18328,1316,2025-09-26 17:38:24,Purchased,493.12
18329,883,2025-08-18 20:23:46,Purchased,875.3
18330,106,2025-01-03 01:09:38,Purchased,21.43
18331,2604,2025-02-12 12:51:11,Purchased,71.94
18332,2333,2025-05-13 10:53:26,Purchased,111.8
18333,653,2025-06-12 03:11:24,Purchased,134.74
18334,2667,2024-11-21 21:54:29,Purchased,210.06
18335,2292,2024-10-25 20:29:59,Cancelled,76.17
18336,2536,2025-03-07 03:19:51,Purchased,57.22
18337,1913,2025-07-01 23:36:44,Purchased,187.09
18338,900,2025-03-15 10:14:10,Purchased,241.99
18339,429,2025-04-25 12:46:55,Purchased,93.79
18340,1475,2025-06-01 02:36:53,Abandoned,32.18
18341,457,2025-06-04 16:34:32,Abandoned,75.85
18342,2036,2025-06-02 17:02:11,Cancelled,476.78
18343,1594,2024-11-28 13:48:12,Purchased,161.78
18344,264,2025-03-14 14:58:17,Purchased,240.78
18345,940,2025-08-19 01:11:05,Purchased,257.26
18346,2342,2025-09-19 17:45:10,Abandoned,81.09
18347,161,2025-09-12 03:19:11,Purchased,264.15
18348,586,2025-05-18 12:44:38,Purchased,358.64
18349,2393,2025-08-09 20:50:52,Purchased,1227.86
18350,683,2025-02-03 13:08:24,Purchased,183.55
18351,1827,2025-01-21 22:42:26,Purchased,565.92
18352,2833,2025-02-04 21:21:36,Purchased,254.02
18353,159,2025-07-15 16:33:47,Purchased,216.85
18354,2455,2025-03-10 09:13:01,Abandoned,84.54
18355,202,2025-10-06 16:18:33,Purchased,74.64
18356,394,2025-03-21 07:42:06,Cancelled,251.78
18357,787,2025-03-10 04:52:40,Purchased,844.21
18358,660,2024-12-09 14:20:55,Purchased,43.73
18359,2233,2025-07-04 20:36:19,Purchased,87.16
18360,2278,2024-12-21 09:47:45,Purchased,124.13
18361,2924,2025-08-20 10:24:08,Purchased,90.44
18362,2786,2025-01-19 18:08:05,Purchased,81.38
18363,265,2025-02-13 13:25:09,Purchased,45.12
18364,396,2025-01-12 14:49:48,Purchased,238.24
18365,517,2025-10-17 02:54:57,Purchased,117.51
18366,2796,2025-02-05 04:15:01,Abandoned,103.06
18367,417,2025-02-09 01:24:23,Purchased,156.45
18368,415,2024-11-15 20:49:54,Purchased,42.01
18369,2804,2025-07-30 12:22:49,Purchased,34.44
18370,445,2025-09-27 17:16:10,Purchased,52.43
18371,2311,2025-04-24 16:30:57,Abandoned,24.12
18372,629,2025-07-20 19:52:36,Cancelled,329.36
18373,1789,2024-11-04 14:05:21,Purchased,101.26
18374,1245,2025-05-12 19:55:30,Abandoned,55.88
18375,2535,2025-08-21 01:13:06,Abandoned,199.4
18376,2842,2024-11-01 23:27:47,Purchased,329.36
18377,829,2025-04-04 02:34:28,Purchased,97.35
18378,1793,2025-09-21 13:33:30,Purchased,204.87
18379,1477,2025-07-05 12:02:42,Purchased,89.37
18380,529,2025-01-17 05:33:35,Purchased,187.03
18381,2638,2024-11-21 18:53:44,Abandoned,81.8
18382,661,2025-08-06 03:04:46,Purchased,377.28
18383,1876,2025-01-26 02:51:47,Purchased,79.19
18384,868,2025-06-11 15:50:04,Purchased,68.65
18385,1075,2025-03-01 20:29:23,Purchased,746.7
18386,375,2025-06-19 04:56:06,Purchased,649.62
18387,1192,2025-07-04 00:12:27,Abandoned,37.44
18388,1025,2025-02-15 17:58:10,Abandoned,167.64
18389,2523,2025-01-25 20:25:44,Purchased,119.9
18390,2716,2025-02-27 11:37:39,Purchased,25.03
18391,188,2025-10-22 11:50:19,Purchased,689.28
18392,2686,2025-04-17 20:29:21,Purchased,1407.05
18393,409,2025-05-22 20:03:42,Purchased,37.07
18394,1560,2025-08-12 06:03:52,Purchased,1155.71
18395,2699,2025-08-25 10:02:14,Purchased,230.84
18396,1455,2025-07-06 20:45:18,Abandoned,235.93
18397,2734,2025-10-16 01:19:54,Purchased,433.18
18398,2010,2025-02-06 19:48:22,Purchased,1327.35
18399,142,2025-09-22 22:46:32,Purchased,133.25
18400,1005,2025-02-28 19:57:21,Purchased,121.4
18401,1842,2025-06-22 17:03:59,Purchased,657.86
18402,2231,2024-11-02 03:35:15,Purchased,162.6
18403,2987,2025-08-09 11:58:04,Abandoned,25.93
18404,330,2025-04-26 16:51:06,Purchased,25.25
18405,903,2025-01-14 10:35:55,Purchased,391.59
18406,951,2025-07-20 12:21:23,Purchased,29.73
18407,714,2025-08-03 23:41:18,Purchased,149.85
18408,952,2025-09-13 13:48:55,Purchased,38.7
18409,271,2024-12-12 03:15:55,Purchased,107.47
18410,2758,2024-12-24 18:30:40,Purchased,26.05
18411,1523,2025-05-16 07:12:07,Purchased,327.25
18412,2964,2024-12-27 16:20:05,Purchased,689.12
18413,1596,2024-11-22 15:28:52,Purchased,19.06
18414,50,2025-06-29 14:57:04,Purchased,293.02
18415,1489,2024-12-03 07:08:52,Purchased,122.64
18416,2524,2025-08-29 14:02:47,Purchased,40.14
18417,1753,2024-11-21 21:17:04,Purchased,433.31
18418,1341,2025-01-04 00:57:45,Purchased,246.56
18419,1524,2025-03-26 23:16:02,Abandoned,492.65
18420,573,2025-02-22 00:06:22,Abandoned,251.55
18421,1778,2025-06-29 16:55:47,Purchased,100.04
18422,1907,2024-12-23 06:33:01,Purchased,24.97
18423,195,2024-11-30 22:21:17,Abandoned,1041.22
18424,1346,2025-07-08 11:45:38,Purchased,109.13
18425,1375,2025-05-11 13:39:43,Purchased,514.92
18426,1025,2024-11-24 17:51:08,Purchased,287.3
18427,2142,2025-02-26 04:28:36,Abandoned,121.4
18428,2716,2025-02-01 14:23:57,Purchased,40.93
18429,1901,2025-02-04 03:26:02,Abandoned,363.59
18430,1743,2025-08-19 11:53:14,Purchased,57.22
18431,2617,2025-05-05 17:06:37,Purchased,124.21
18432,1697,2025-05-28 04:13:00,Abandoned,241.78
18433,1443,2025-05-09 09:02:35,Purchased,560.14
18434,1667,2025-06-08 19:49:15,Cancelled,67.41
18435,2335,2025-01-17 14:27:07,Purchased,120.5
18436,105,2025-08-19 03:00:36,Purchased,54.37
18437,1061,2025-04-23 12:34:02,Purchased,140.76
18438,1763,2025-06-29 00:42:34,Abandoned,402.28
18439,487,2025-04-20 03:45:28,Purchased,400.88
18440,2609,2024-11-14 07:19:14,Purchased,503.56
18441,1534,2025-05-02 12:44:46,Abandoned,329.36
18442,2456,2024-11-16 18:52:56,Purchased,63.65
18443,952,2025-03-17 19:58:12,Purchased,54.37
18444,2459,2025-09-22 12:04:03,Purchased,43.01
18445,1206,2024-11-05 03:26:43,Purchased,149.11
18446,620,2025-04-15 13:56:58,Cancelled,721.63
18447,2141,2024-11-03 22:21:18,Purchased,57.76
18448,1461,2025-06-23 14:51:47,Purchased,194.56
18449,805,2025-03-18 06:16:14,Purchased,309.53
18450,979,2025-07-02 18:49:02,Purchased,211.74
18451,2271,2025-08-01 09:13:32,Abandoned,58.29
18452,1745,2024-11-01 22:05:35,Cancelled,687.38
18453,101,2025-06-30 02:56:11,Cancelled,367.79
18454,150,2025-03-30 08:38:41,Cancelled,145.46
18455,1406,2025-10-22 08:54:37,Abandoned,410.93
18456,1812,2024-12-14 17:05:38,Purchased,287.3
18457,168,2025-03-23 14:55:30,Purchased,336.41
18458,1651,2025-07-11 21:04:29,Purchased,363.98
18459,90,2025-01-17 13:33:09,Cancelled,229.4
18460,1286,2025-01-05 05:03:22,Purchased,335.53
18461,1737,2025-04-15 12:25:24,Purchased,125.2
18462,1974,2025-03-31 07:47:35,Cancelled,152.65
18463,1296,2025-01-02 19:17:48,Purchased,118.08
18464,521,2025-10-21 23:53:21,Purchased,295.05
18465,1761,2025-02-01 08:16:36,Purchased,19.26
18466,1881,2025-07-29 09:05:46,Purchased,40.14
18467,2696,2025-07-07 05:36:23,Purchased,177.1
18468,278,2025-09-29 09:52:24,Purchased,464.28
18469,1369,2025-08-17 11:34:29,Purchased,120.5
18470,1751,2025-09-30 22:05:19,Purchased,25.36
18471,1534,2025-01-11 16:17:44,Purchased,28.94
18472,122,2024-12-14 15:45:19,Cancelled,48.81
18473,2757,2025-04-09 03:49:24,Purchased,37.21
18474,762,2025-03-04 03:46:30,Purchased,179.59
18475,343,2025-04-19 02:21:10,Purchased,63.27
18476,1926,2024-12-23 13:23:30,Purchased,57.04
18477,2656,2024-10-26 10:57:47,Purchased,255.26
18478,625,2025-08-19 19:35:55,Purchased,183.93
18479,1416,2025-05-05 19:24:22,Purchased,134.06
18480,125,2025-06-17 15:48:42,Cancelled,52.43
18481,230,2025-05-17 03:58:32,Purchased,72.91
18482,1917,2024-11-14 14:06:01,Purchased,166.94
18483,1486,2025-02-01 07:56:17,Purchased,55.86
18484,339,2025-08-08 01:20:04,Purchased,103.37
18485,125,2025-05-03 21:19:39,Purchased,482.6
18486,2674,2024-11-09 17:44:37,Purchased,281.52
18487,2434,2025-04-30 01:45:01,Abandoned,31.44
18488,2994,2025-05-12 13:30:33,Purchased,770.93
18489,2026,2025-06-23 12:57:36,Purchased,316.65
18490,1494,2025-08-28 10:03:20,Purchased,91.08
18491,1667,2025-08-09 12:38:56,Purchased,174.97
18492,2955,2025-09-19 09:18:32,Purchased,110.94
18493,54,2025-07-01 00:38:04,Purchased,505.74
18494,89,2025-01-27 00:05:06,Purchased,142.42
18495,1464,2025-04-14 09:48:24,Purchased,39.71
18496,77,2025-06-16 20:12:55,Purchased,35.8
18497,1390,2025-10-19 06:02:15,Purchased,137.3
18498,1403,2025-05-13 23:53:34,Purchased,505.25
18499,39,2025-05-06 20:48:27,Purchased,182.8
18500,2719,2025-05-05 06:21:13,Purchased,104.86
18501,265,2025-07-09 20:52:34,Cancelled,305.09
18502,2641,2025-03-01 20:47:46,Purchased,205.63
18503,1459,2024-12-27 12:05:08,Purchased,146.95
18504,2526,2025-07-24 03:57:37,Purchased,47.09
18505,144,2025-07-05 06:57:51,Purchased,826.27
18506,2146,2025-01-07 06:32:23,Purchased,170.43
18507,813,2025-06-23 01:49:10,Purchased,42.28
18508,976,2025-06-10 21:09:22,Purchased,34.6
18509,182,2025-06-23 14:51:30,Purchased,283.62
18510,2254,2025-04-11 23:21:24,Purchased,228.59
18511,1989,2025-09-14 18:17:45,Purchased,194.68
18512,2572,2025-09-14 04:36:14,Purchased,118.4
18513,85,2025-01-08 23:06:48,Purchased,50.3
18514,524,2025-03-25 03:57:23,Purchased,97.88
18515,1844,2025-06-01 20:52:16,Purchased,649.08
18516,1398,2025-09-03 00:12:48,Abandoned,395.63
18517,352,2024-12-06 10:28:45,Purchased,516.46
18518,174,2025-09-05 00:53:11,Purchased,27.24
18519,2352,2025-05-14 19:08:47,Cancelled,13.31
18520,645,2025-02-18 21:18:07,Purchased,162.4
18521,698,2025-03-14 17:39:19,Purchased,91.36
18522,287,2025-02-09 18:54:31,Purchased,956.78
18523,628,2025-02-06 03:15:01,Cancelled,124.21
18524,778,2024-12-05 23:13:39,Purchased,119.22
18525,1086,2025-09-26 15:09:48,Abandoned,90.43
18526,2530,2025-07-15 19:30:36,Abandoned,48.81
18527,149,2025-09-03 09:09:48,Purchased,1110.88
18528,234,2025-06-09 20:05:44,Purchased,110.13
18529,1267,2025-05-24 23:03:19,Purchased,25.36
18530,525,2025-07-13 18:43:07,Purchased,31.44
18531,872,2025-01-20 08:49:46,Cancelled,187.03
18532,104,2025-05-10 01:05:22,Purchased,377.28
18533,1023,2025-10-15 07:37:31,Purchased,403.04
18534,2222,2025-03-14 21:08:10,Purchased,52.45
18535,1482,2025-04-18 20:28:55,Purchased,934.36
18536,2662,2025-07-31 02:18:12,Purchased,197.37
18537,2470,2025-10-05 22:12:09,Purchased,52.43
18538,2224,2025-06-03 00:43:01,Purchased,161.24
18539,775,2024-12-23 19:49:03,Purchased,83.98
18540,1988,2025-05-17 22:54:55,Purchased,516.56
18541,806,2024-12-28 11:21:10,Purchased,171.16
18542,1797,2025-03-29 10:10:49,Abandoned,56.69
18543,2474,2025-09-04 04:30:00,Abandoned,31.44
18544,274,2024-12-21 04:23:38,Purchased,232.39
18545,1175,2025-08-09 11:24:23,Purchased,158.38
18546,2277,2025-06-17 00:12:46,Abandoned,291.91
18547,2723,2024-11-01 02:28:05,Purchased,214.23
18548,1649,2024-12-03 05:47:29,Purchased,26.62
18549,2127,2025-04-06 01:13:49,Purchased,155.92
18550,2089,2025-09-02 03:05:21,Abandoned,34.7
18551,1188,2025-10-16 15:51:46,Purchased,646.39
18552,1542,2025-03-10 20:01:04,Purchased,25.36
18553,1631,2024-12-04 19:33:00,Cancelled,399.46
18554,1670,2025-02-24 18:23:45,Purchased,87.16
18555,2293,2025-06-16 11:00:07,Purchased,99.7
18556,1053,2025-08-02 03:32:59,Purchased,70.94
18557,1038,2025-06-06 08:46:40,Purchased,486.67
18558,1484,2025-02-23 23:32:53,Purchased,165.94
18559,2982,2024-12-28 14:47:14,Cancelled,41.46
18560,2278,2025-04-30 05:34:12,Abandoned,182.11
18561,2950,2025-10-20 18:28:07,Purchased,59.01
18562,2530,2025-02-12 11:40:57,Purchased,327.09
18563,1532,2025-04-16 12:10:34,Cancelled,47.15
18564,1453,2025-09-21 03:42:51,Purchased,239.89
18565,1531,2025-09-01 05:30:28,Abandoned,436.94
18566,1493,2025-05-24 04:51:46,Cancelled,292.81
18567,573,2025-09-12 23:09:24,Purchased,368.04
18568,87,2025-08-08 22:30:43,Purchased,190.98
18569,1421,2025-05-05 01:41:06,Purchased,205.95
18570,1452,2024-12-02 13:28:36,Purchased,40.63
18571,2253,2025-03-14 09:54:23,Purchased,115.47
18572,1695,2025-07-01 19:11:55,Purchased,152.65
18573,1544,2025-03-02 21:47:10,Purchased,8.52
18574,2677,2025-08-06 10:46:46,Cancelled,42.28
18575,2601,2025-01-20 02:46:20,Purchased,29.34
18576,1039,2025-01-08 03:33:59,Abandoned,103.06
18577,1806,2025-01-12 16:43:32,Purchased,200.62
18578,2417,2024-11-21 14:48:25,Purchased,16.77
18579,408,2025-07-03 16:06:43,Purchased,182.8
18580,2268,2025-04-16 08:47:52,Purchased,120.51
18581,1668,2025-06-05 03:20:51,Purchased,85.08
18582,1061,2025-08-21 18:50:22,Cancelled,43.01
18583,1889,2025-01-21 14:33:19,Cancelled,37.44
18584,1029,2024-11-21 19:59:18,Purchased,57.31
18585,782,2025-08-29 03:08:53,Purchased,113.74
18586,498,2025-07-10 11:37:23,Purchased,85.08
18587,1881,2025-01-15 22:53:01,Purchased,391.18
18588,699,2025-07-01 03:57:58,Purchased,121.23
18589,356,2025-02-18 04:41:19,Purchased,113.86
18590,1606,2025-09-07 13:40:29,Cancelled,39.09
18591,2189,2025-05-05 10:45:06,Purchased,63.25
18592,2615,2025-03-02 02:54:46,Purchased,141.23
18593,2659,2025-10-08 10:18:22,Abandoned,315.92
18594,992,2025-03-22 21:08:56,Cancelled,378.46
18595,2404,2025-10-01 20:55:41,Abandoned,30.18
18596,44,2024-11-18 20:35:18,Abandoned,43.1
18597,1397,2025-06-21 12:00:59,Purchased,193.87
18598,1210,2025-09-13 05:25:05,Cancelled,212.34
18599,2417,2025-04-07 10:53:38,Purchased,44.6
18600,979,2025-08-12 05:20:16,Cancelled,272.55
